,dataset,subset,transform,group,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,initial_r,initial_eta,kstest_stat_initial,kstest_stat_cutoff_0.05,best_r,best_eta,kstest_stat_best,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma,orientation,channel,github_plot,dataset_type,hull,best_beta,best_1/beta,kstest_stat_cutoff_0.10,kstest_stat_cutoff_0.20,beat_all_priors
408,segmentAnything,full,wavelet,2,3088.5344,2887.4592,3298.7156,2.7685986,2.209898,3.3856242,707.0,1.4,-0.8,0.0087921995735024,0.0161257775072161,1.7,-0.84,0.0076599406662697,42.7225,0.0406519,1.36339e-10,36.9961,0.0154113,0.0687997,30.7899,0.0222879,0.00174971,0.79797667,diagonal,blue,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/diagonal/blue/plots/compare_cdf_pdf_layer_2.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB38FA850>,0.38823529411764707,2.5757575757575757,0.04578884482567903,0.04010897168436256,1
409,segmentAnything,full,wavelet,3,792.0867,742.7345,843.8129,4.083745,3.2696645,5.292534,2828.0,1.2,-1.0,0.0074285529166795,0.0080688542119711,1.6,-1.04,0.0066435984605444,19.1955,0.049898,1.1937499999999998e-61,16.3419,0.0250812,6.84156e-16,13.3043,0.0300278,1.3598300000000005e-22,0.16382526,diagonal,blue,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/diagonal/blue/plots/compare_cdf_pdf_layer_3.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB508B510>,0.2875,3.4782608695652177,0.022954462714893556,0.02011348530993427,1
410,segmentAnything,full,wavelet,4,200.47195,186.6445,214.9701,5.4112253,4.4635587,6.504961,11315.0,1.0,-1.1,0.0099370819000301,0.0040359092726554,1.4,-1.14,0.0091972384846018,8.30912,0.0622126,0.0,7.03491,0.0378287,4.0011399999999977e-141,5.65049,0.0420061,6.314009999999998e-174,9.6512337e-09,diagonal,blue,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/diagonal/blue/plots/compare_cdf_pdf_layer_4.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB176A610>,0.25714285714285723,3.8888888888888875,0.011490582366883897,0.010070151459970946,1
411,segmentAnything,full,wavelet,5,46.75399,43.33534,50.34399,6.6373577,5.396938,8.449866,45260.0,1.3,-1.2,0.0168799999999999,0.002018324026021,1.21,-1.2,0.0168799999999998,3.52306,0.0719385,0.0,2.93828,0.0492567,0.0,2.33028,0.0526113,0.0,1.873930199999999e-112,diagonal,blue,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/diagonal/blue/plots/compare_cdf_pdf_layer_5.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB38FA8D0>,0.2479338842975207,4.033333333333332,0.005748991029362245,0.005038759240219711,1
412,segmentAnything,full,wavelet,6,10.640573,9.781947,11.545038,8.3031435,6.574237,11.259625,181043.0,2.0,-1.3,0.0367199999999998,0.0010092542162957,2.0,-1.3,0.0367199999999998,1.47479,0.0794663,0.0,1.19653,0.0597904,0.0,0.942463,0.0624951,0.0,0.0,diagonal,blue,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/diagonal/blue/plots/compare_cdf_pdf_layer_6.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB3785B90>,0.09999999999999998,10.000000000000002,0.0028753944857398592,0.0025202794899215133,1
413,segmentAnything,full,wavelet,7,2.464533,2.2551098,2.6891885,9.776408,7.5898876,14.029722,724172.0,1.1,-1.3,0.0714099999999997,0.0005046501409454,1.1,-1.3,0.0714099999999997,0.612919,0.0897333,0.0,0.466665,0.0768277,0.0,0.370013,0.078695,0.0,0.0,diagonal,blue,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/diagonal/blue/plots/compare_cdf_pdf_layer_7.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB1F96C10>,0.18181818181818177,5.500000000000002,0.0014379276635133737,0.001260369910077021,1
414,segmentAnything,full,wavelet,8,0.6216006,0.56625646,0.6835456,11.310019,8.002231,23.276373,2896691.0,1.1,-1.3,0.1153199999999997,0.0002523308264179,1.1,-1.3,0.1153199999999997,0.246922,0.115325,0.0,0.170911,0.11532,0.0,0.139554,0.115322,0.0,0.0,diagonal,blue,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/diagonal/blue/plots/compare_cdf_pdf_layer_8.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EA6A64790>,0.18181818181818177,5.500000000000002,0.0007190210305354157,0.0006302421678416735,1
415,segmentAnything,full,wavelet,9,0.18984902,0.17347907,0.20793484,10.419234,7.3808794,20.614819,11586764.0,1.1,-1.3,0.1619399999999997,0.0001261668519135,1.1,-1.3,0.1619399999999997,0.107312,0.16194,0.0,0.0784223,0.16194,0.0,0.0784225,0.16194,0.0,0.0,diagonal,blue,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/diagonal/blue/plots/compare_cdf_pdf_layer_9.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB5088D90>,0.18181818181818177,5.500000000000002,0.00035952490376049267,0.0003151354684199617,1
416,segmentAnything,full,wavelet,10,0.080307364,0.07403513,0.087240465,8.073637,5.3218737,15.430704,46347059.0,0.7,-0.3,0.2088199999999997,6.30837855989912e-05,0.7,-0.3,0.2088199999999997,0.0784223,0.20882,0.0,0.126888,0.20882,0.0,0.106166,0.20882,0.0,0.0,diagonal,blue,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/diagonal/blue/plots/compare_cdf_pdf_layer_10.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB57F4890>,1.7142857142857144,0.5833333333333333,0.0001797660426525986,0.00015757132520141824,1
417,segmentAnything,full,wavelet,2,2995.8076,2807.5354,3190.5813,2.3841553,1.9851197,2.8081422,707.0,2.9,-0.8,0.0111233144848371,0.0161257775072161,2.9,-0.8,0.0111233144848371,42.1611,0.0402495,2.16197e-10,36.7108,0.0154354,0.068079,30.4981,0.0218983,0.00223277,0.34320955,diagonal,gray,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_2.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB38FA050>,0.24137931034482757,4.142857142857143,0.04578884482567903,0.04010897168436256,1
418,segmentAnything,full,wavelet,3,790.4869,740.7244,842.5376,4.19503,3.4139373,5.135057,2828.0,1.6,-1.0,0.0057936765579896,0.0080688542119711,1.8,-1.02,0.005701172496359,19.288,0.0466046,7.852269999999998e-54,16.592,0.0208684,3.9243e-11,13.4422,0.0253697,3.00155e-16,0.31551679,diagonal,gray,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_3.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB38FB910>,0.26666666666666666,3.75,0.022954462714893556,0.02011348530993427,1
419,segmentAnything,full,wavelet,4,201.77219,187.4085,216.86743,5.9424295,4.811103,7.5436177,11315.0,1.5,-1.1,0.0039869554487567,0.0040359092726554,1.53,-1.1,0.0036618715058106,8.3986,0.0591018,0.0,7.23286,0.0330247,1.1903499999999994e-107,5.79585,0.0367673,2.4486899999999987e-133,0.095944395,diagonal,gray,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_4.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB5C6ED50>,0.261437908496732,3.8250000000000006,0.011490582366883897,0.010070151459970946,1
420,segmentAnything,full,wavelet,5,47.6735,44.066856,51.49155,7.3169537,5.8710485,9.661547,45260.0,0.7,-1.1,0.0078435912446401,0.002018324026021,1.1,-1.16,0.0070737903451597,3.6521,0.0669191,0.0,3.09296,0.0425034,0.0,2.44554,0.0457008,0.0,4.2375782000000005e-20,diagonal,gray,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_5.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB38FAED0>,0.30909090909090914,3.2352941176470584,0.005748991029362245,0.005038759240219711,1
421,segmentAnything,full,wavelet,6,10.939825,10.02563,11.913398,9.185659,7.0569935,13.844344,181043.0,0.8,-1.2,0.0164530033610679,0.0010092542162957,1.2,-1.23,0.01645,1.54918,0.0741615,0.0,1.29672,0.051073,0.0,1.0186,0.0539158,0.0,0.0,diagonal,gray,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_6.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EA6A661D0>,0.22500000000000003,4.444444444444444,0.0028753944857398592,0.0025202794899215133,1
422,segmentAnything,full,wavelet,7,2.558077,2.3315294,2.8042681,10.963572,8.198544,17.61194,724172.0,0.4,-1.1,0.0397399999999998,0.0005046501409454,0.4,-1.12,0.0397399999999997,0.665828,0.0814708,0.0,0.53711,0.0622951,0.0,0.421389,0.064839,0.0,0.0,diagonal,gray,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_7.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB508B310>,0.9499999999999997,1.0526315789473688,0.0014379276635133737,0.001260369910077021,1
423,segmentAnything,full,wavelet,8,0.63567495,0.5756787,0.7048679,13.351643,8.997801,32.898285,2896691.0,1.1,-1.3,0.0727899999999998,0.0002523308264179,1.1,-1.3,0.0727899999999998,0.289103,0.0920593,0.0,0.219703,0.0793694,0.0,0.174602,0.0812472,0.0,0.0,diagonal,gray,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_8.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB36DD090>,0.18181818181818177,5.500000000000002,0.0007190210305354157,0.0006302421678416735,1
424,segmentAnything,full,wavelet,9,0.17796187,0.16069126,0.19745737,14.019899,9.500398,30.061743,11586764.0,1.1,-1.3,0.1116399999999997,0.0001261668519135,1.1,-1.3,0.1116399999999997,0.132716,0.112685,0.0,0.0951975,0.11164,0.0,0.0755454,0.11164,0.0,0.0,diagonal,gray,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_9.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB36DD450>,0.18181818181818177,5.500000000000002,0.00035952490376049267,0.0003151354684199617,1
425,segmentAnything,full,wavelet,10,0.060995698,0.05501363,0.06787508,14.425446,9.109214,29.232977,46347059.0,1.1,-1.3,0.1539299999999998,6.30837855989912e-05,1.1,-1.3,0.1539299999999998,0.0714625,0.15393,0.0,0.0784223,0.15393,0.0,0.0536824,0.15393,0.0,0.0,diagonal,gray,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_10.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EAC4AA050>,0.18181818181818177,5.500000000000002,0.0001797660426525986,0.00015757132520141824,1
426,segmentAnything,full,wavelet,2,3428.4485,3212.4326,3652.4075,2.4215026,2.002831,2.861377,707.0,1.4,-0.8,0.0134530478105918,0.0161257775072161,1.8,-0.84,0.013421279691312,45.6381,0.040292,2.05967e-10,39.1009,0.0156659,0.0615052,32.8184,0.0209485,0.00397322,0.15504218,diagonal,green,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/diagonal/green/plots/compare_cdf_pdf_layer_2.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EAC4AAB10>,0.3666666666666667,2.727272727272727,0.04578884482567903,0.04010897168436256,1
427,segmentAnything,full,wavelet,3,910.4959,853.708,970.0453,4.088599,3.3226886,5.075409,2828.0,1.5,-1.0,0.0089003162434874,0.0080688542119711,1.8,-1.03,0.0083019017205959,20.4956,0.0480467,3.44705e-57,17.5008,0.0229639,2.16702e-13,14.2605,0.0280192,9.997410000000001e-20,0.04028679,diagonal,green,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/diagonal/green/plots/compare_cdf_pdf_layer_3.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB4A0B510>,0.26111111111111107,3.829787234042554,0.022954462714893556,0.02011348530993427,1
428,segmentAnything,full,wavelet,4,233.66599,217.17085,251.0276,5.8296537,4.725201,7.3031325,11315.0,1.1,-1.1,0.0067382446743233,0.0040359092726554,1.11,-1.1,0.0067125385339632,9.04906,0.0595784,0.0,7.69171,0.0347476,3.9208099999999983e-119,6.1661,0.0388107,1.5861499999999992e-148,7.4236479e-05,diagonal,green,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/diagonal/green/plots/compare_cdf_pdf_layer_4.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB372CA50>,0.36036036036036023,2.775000000000001,0.011490582366883897,0.010070151459970946,1
429,segmentAnything,full,wavelet,5,55.82042,51.63081,60.25829,7.1598587,5.7397094,9.353126,45260.0,1.3,-1.2,0.0128787720567583,0.002018324026021,1.24,-1.2,0.012878753848202,3.91037,0.0687812,0.0,3.28098,0.0454312,0.0,2.60384,0.0488623,0.0,1.2286584000000001e-65,diagonal,green,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/diagonal/green/plots/compare_cdf_pdf_layer_5.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB176A510>,0.24193548387096778,4.133333333333333,0.005748991029362245,0.005038759240219711,1
430,segmentAnything,full,wavelet,6,12.964064,11.894997,14.099551,8.846964,6.8600497,12.937326,181043.0,1.4,-1.2,0.0319099999999997,0.0010092542162957,1.4,-1.2,0.0319099999999997,1.6657,0.0763763,0.0,1.36525,0.0555459,0.0,1.07568,0.0583632,0.0,0.0,diagonal,green,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/diagonal/green/plots/compare_cdf_pdf_layer_6.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB3786390>,0.21428571428571433,4.666666666666666,0.0028753944857398592,0.0025202794899215133,1
431,segmentAnything,full,wavelet,7,3.082337,2.815923,3.3707657,10.276751,7.8286266,15.685848,724172.0,1.1,-1.3,0.0661099999999997,0.0005046501409454,1.1,-1.3,0.0661099999999997,0.706574,0.0864144,0.0,0.542706,0.0725488,0.0,0.430695,0.074582,0.0,0.0,diagonal,green,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/diagonal/green/plots/compare_cdf_pdf_layer_7.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB57F5150>,0.18181818181818177,5.500000000000002,0.0014379276635133737,0.001260369910077021,1
432,segmentAnything,full,wavelet,8,0.78659576,0.71546113,0.8670493,11.832786,8.2757,26.764627,2896691.0,1.1,-1.3,0.1105399999999997,0.0002523308264179,1.1,-1.3,0.1105399999999997,0.284517,0.110541,0.0,0.296159,0.11054,0.0,0.205309,0.11054,0.0,0.0,diagonal,green,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/diagonal/green/plots/compare_cdf_pdf_layer_8.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB3787150>,0.18181818181818177,5.500000000000002,0.0007190210305354157,0.0006302421678416735,1
433,segmentAnything,full,wavelet,9,0.23443076,0.21350624,0.257561,11.323594,7.9564576,21.909008,11586764.0,1.1,-1.3,0.1586699999999997,0.0001261668519135,1.1,-1.3,0.1586699999999997,0.113873,0.158673,0.0,0.0784242,0.15867,0.0,0.0642802,0.15867,0.0,0.0,diagonal,green,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/diagonal/green/plots/compare_cdf_pdf_layer_9.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB4EC2BD0>,0.18181818181818177,5.500000000000002,0.00035952490376049267,0.0003151354684199617,1
434,segmentAnything,full,wavelet,10,0.09262101,0.08490673,0.10132528,9.682422,6.251251,19.303322,46347059.0,0.7,-0.3,0.2082799999999998,6.30837855989912e-05,0.7,-0.3,0.2082799999999998,0.126891,0.20828,0.0,0.126888,0.20828,0.0,0.077783,0.20828,0.0,0.0,diagonal,green,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/diagonal/green/plots/compare_cdf_pdf_layer_10.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB4EC0090>,1.7142857142857144,0.5833333333333333,0.0001797660426525986,0.00015757132520141824,1
435,segmentAnything,full,wavelet,2,2992.3467,2795.771,3197.442,2.8401403,2.327932,3.4074059,707.0,9.3,-0.9,0.0102189286174402,0.0161257775072161,9.3,-0.9,0.0102189286174402,40.7135,0.0425558,1.44622e-11,35.6793,0.0179163,0.0210866,29.7294,0.0243943,0.000434721,0.44826035,diagonal,red,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/diagonal/red/plots/compare_cdf_pdf_layer_2.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB1A9B350>,0.06451612903225806,15.5,0.04578884482567903,0.04010897168436256,1
436,segmentAnything,full,wavelet,3,780.4231,728.60394,834.95685,4.924683,3.9545121,6.2227554,2828.0,5.4,-1.1,0.0051181059868768,0.0080688542119711,5.4,-1.1,0.0051181059868768,17.7891,0.0539975,3.96358e-72,15.1661,0.0291884,2.2672700000000002e-21,12.3135,0.0340299,6.767470000000001e-29,0.44756374,diagonal,red,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/diagonal/red/plots/compare_cdf_pdf_layer_3.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB4A0B090>,0.07407407407407406,13.500000000000004,0.022954462714893556,0.02011348530993427,1
437,segmentAnything,full,wavelet,4,197.34492,182.71796,212.72162,6.607422,5.3790364,8.42129,11315.0,8.6,-1.2,0.0072300810877595,0.0040359092726554,8.6,-1.2,0.0072300810877595,7.58883,0.0676593,0.0,6.43021,0.0431948,6.887229999999997e-184,5.10983,0.0467053,6.190479999999997e-215,1.4496275e-05,diagonal,red,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/diagonal/red/plots/compare_cdf_pdf_layer_4.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EA8CED490>,0.034883720930232565,28.66666666666666,0.011490582366883897,0.010070151459970946,1
438,segmentAnything,full,wavelet,5,45.91957,42.290737,49.782864,8.213636,6.6006994,10.661204,45260.0,0.8,-1.2,0.0136935238012325,0.002018324026021,1.1,-1.23,0.0136899999999998,3.14472,0.0766085,0.0,2.64086,0.0532251,0.0,2.07379,0.0559669,0.0,4.121764699999999e-74,diagonal,red,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/diagonal/red/plots/compare_cdf_pdf_layer_5.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EAF641010>,0.24545454545454545,4.074074074074074,0.005748991029362245,0.005038759240219711,1
439,segmentAnything,full,wavelet,6,10.315014,9.406057,11.280571,10.3812065,8.092984,14.631648,181043.0,1.9,-1.3,0.0345199999999997,0.0010092542162957,1.9,-1.3,0.0345199999999997,1.30741,0.0828084,0.0,1.06615,0.0625336,0.0,0.830161,0.0648711,0.0,0.0,diagonal,red,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/diagonal/red/plots/compare_cdf_pdf_layer_6.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB3784250>,0.10526315789473682,9.500000000000002,0.0028753944857398592,0.0025202794899215133,1
440,segmentAnything,full,wavelet,7,2.3220341,2.104991,2.558147,12.456102,9.404761,19.237617,724172.0,1.4,-1.2,0.0711999999999997,0.0005046501409454,1.4,-1.2,0.0711999999999997,0.53854,0.0919054,0.0,0.413402,0.0779289,0.0,0.325987,0.079897,0.0,0.0,diagonal,red,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/diagonal/red/plots/compare_cdf_pdf_layer_7.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB4A0A450>,0.21428571428571433,4.666666666666666,0.0014379276635133737,0.001260369910077021,1
441,segmentAnything,full,wavelet,8,0.5561962,0.50176144,0.6189826,14.527348,9.739854,34.173534,2896691.0,1.1,-1.3,0.1188399999999997,0.0002523308264179,1.1,-1.3,0.1188399999999997,0.215975,0.118844,0.0,0.151796,0.11884,0.0,0.120956,0.118841,0.0,0.0,diagonal,red,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/diagonal/red/plots/compare_cdf_pdf_layer_8.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB367CB10>,0.18181818181818177,5.500000000000002,0.0007190210305354157,0.0006302421678416735,1
442,segmentAnything,full,wavelet,9,0.1654709,0.14990738,0.18356135,13.340412,8.399303,32.501076,11586764.0,0.4,1.7,0.1692399999999997,0.0001261668519135,0.4,1.7,0.1692399999999997,0.205309,0.16924,0.0,0.332191,0.16924,0.0,0.205307,0.16924,0.0,0.0,diagonal,red,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/diagonal/red/plots/compare_cdf_pdf_layer_9.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB37867D0>,8.0,0.125,0.00035952490376049267,0.0003151354684199617,1
443,segmentAnything,full,wavelet,10,0.071799554,0.06602104,0.07844765,9.116372,5.449671,21.4281,46347059.0,0.7,-0.3,0.2186399999999997,6.30837855989912e-05,0.7,-0.3,0.2186399999999997,0.0952912,0.21864,0.0,0.126888,0.21864,0.0,0.108196,0.21864,0.0,0.0,diagonal,red,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/diagonal/red/plots/compare_cdf_pdf_layer_10.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB1F83A50>,1.7142857142857144,0.5833333333333333,0.0001797660426525986,0.00015757132520141824,1
444,segmentAnything,full,wavelet,2,16152.299,15163.058,17184.785,2.1895828,1.6910279,2.7794101,707.0,6.7,-0.9,0.0509900562166845,0.0161257775072161,6.7,-0.9,0.0509900562166845,88.8292,0.0605004,6.05207e-23,78.4654,0.0531715,8.103220000000001e-18,65.9816,0.0560798,8.985380000000001e-20,2.0262127e-16,horizontal,blue,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/horizontal/blue/plots/compare_cdf_pdf_layer_2.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB38FB8D0>,0.08955223880597014,11.166666666666668,0.04578884482567903,0.04010897168436256,1
445,segmentAnything,full,wavelet,3,3716.8225,3499.967,3940.9233,3.2907796,2.783693,3.847228,2828.0,1.2,-1.0,0.0385127150251572,0.0080688542119711,1.6,-1.04,0.0381483456579222,39.1523,0.0637822,1.7188099999999989e-100,32.3655,0.0478197,1.1823699999999998e-56,27.2006,0.0513112,3.61585e-65,3.3198645000000006e-36,horizontal,blue,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/horizontal/blue/plots/compare_cdf_pdf_layer_3.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB36DF210>,0.2875,3.4782608695652177,0.022954462714893556,0.02011348530993427,1
446,segmentAnything,full,wavelet,4,887.48834,830.31726,946.8844,4.398097,3.7404292,5.131297,11315.0,0.8,-1.1,0.0319163137803821,0.0040359092726554,1.2,-1.15,0.0311207727289875,16.7682,0.0724282,0.0,13.6972,0.053305,7.033129999999998e-280,11.1588,0.0574415,0.0,1.2155823999999993e-95,horizontal,blue,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/horizontal/blue/plots/compare_cdf_pdf_layer_4.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB36DF250>,0.29166666666666674,3.4285714285714275,0.011490582366883897,0.010070151459970946,1
447,segmentAnything,full,wavelet,5,211.72504,196.67157,227.34566,6.1131716,5.274835,7.0565176,45260.0,2.1,-1.2,0.0287166038711813,0.002018324026021,2.0,-1.24,0.0281700169988679,6.98871,0.0804786,0.0,5.72028,0.0600602,0.0,4.56774,0.063575,0.0,,horizontal,blue,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/horizontal/blue/plots/compare_cdf_pdf_layer_5.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB1F83A90>,0.13,7.692307692307692,0.005748991029362245,0.005038759240219711,1
448,segmentAnything,full,wavelet,6,48.3484,44.56604,52.30467,7.6327734,6.558509,8.822694,181043.0,1.2,-1.3,0.0424599999999998,0.0010092542162957,1.2,-1.3,0.0424599999999998,2.83023,0.0890972,0.0,2.27502,0.0703609,0.0,1.78699,0.0729578,0.0,0.0,horizontal,blue,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/horizontal/blue/plots/compare_cdf_pdf_layer_6.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EA6A66ED0>,0.16666666666666663,6.000000000000002,0.0028753944857398592,0.0025202794899215133,1
449,segmentAnything,full,wavelet,7,10.903346,9.993153,11.864951,9.288355,7.9706855,10.772074,724172.0,0.9,-1.3,0.0739899999999998,0.0005046501409454,0.8,-1.26,0.0739899999999997,1.1162,0.0995774,0.0,0.858126,0.0852307,0.0,0.670055,0.0870224,0.0,0.0,horizontal,blue,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/wavelet/horizontal/blue/plots/compare_cdf_pdf_layer_7.jpg,natural,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB367E250>,0.3,3.3333333333333335,0.0014379276635133737,0.001260369910077021,1
