,group,dataset,subset,transform,orientation,channel,dataset_type,obs_var,var_lower,var_upper,total_samples,initial_r,initial_eta,best_r,best_eta,best_scale,kstest_stat_initial,kstest_stat_cutoff_0.05,kstest_stat_best,n_pval_0.05,obs_kurt,kurt_lower,kurt_upper,intersect_roi,hull_area,hull_r_lower,hull_r_upper,hull_beta_lower,hull_beta_upper,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma,github_plot,total_samples,beat_all_priors,best_prior,failure_category,failure_type,which_ones
688,2,pastis,full,wavelet,horizVert,red,remote sensing,2835.8254,2581.759,3105.6416,3180.0,0.2,5.1,0.19,5.4,1.297175627278125e-05,0.016854802869844,0.0240303354829301,0.0166635686657633,6787.0,2.1255531,1.3223112,3.054123,1.0,68.39199589779983,0.1,20.0,0.05500000000000001,155.0,45.3192,0.0295621,0.0075563,42.1334,0.0233507,0.0613935,34.4248,0.0210238,0.118567,0.33661981,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/red/plots/compare_cdf_pdf_layer_2.jpg,3180.0,1,GenGamma,actually_pass,pass,
689,3,pastis,full,wavelet,horizVert,red,remote sensing,960.8778,913.51196,1010.5498,12720.0,0.6,0.6,0.67,0.4,180.5246802120521,0.0044464315325425,0.0120285145061138,0.0041797537334298,108666.0,1.9211588,1.5037087,2.410838,1.0,89.8192310619522,0.1,20.0,0.04,155.0,26.6513,0.0239266,9.29748e-07,23.5041,0.0111277,0.0850508,19.0804,0.0152005,0.00554294,0.97870716,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/red/plots/compare_cdf_pdf_layer_3.jpg,12720.0,1,GenGamma,actually_pass,pass,
690,4,pastis,full,wavelet,horizVert,red,remote sensing,272.2199,257.16483,287.636,50880.0,0.8,-0.3,0.88,-0.4,200.4037863892996,0.0049074547031137,0.0060175634983601,0.0048324823481765,76320.0,2.6850724,2.1671453,3.3682249,1.0,42.37205414112314,0.1,20.0,0.034999999999999996,88.0,13.2851,0.0309384,9.58564e-43,11.7698,0.00528487,0.116168,9.50729,0.01106,7.79397e-06,0.18502581,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/red/plots/compare_cdf_pdf_layer_4.jpg,50880.0,1,GenGamma,actually_pass,pass,
691,5,pastis,full,wavelet,horizVert,red,remote sensing,62.487495,58.592915,66.50991,203520.0,0.6,-0.5,0.68,-0.6,33.49366396805112,0.0023751951160227,0.0030096044936828,0.002167470143682,386370.0,4.1418247,3.3653462,5.1499014,1.0,7.360515605079241,0.1,20.0,0.03,65.0,5.80909,0.0375155,2.61131e-249,5.08934,0.0097139,4.14383e-17,4.1246,0.013334,7.34703e-32,0.29412276,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/red/plots/compare_cdf_pdf_layer_5.jpg,203520.0,1,GenGamma,actually_pass,pass,
692,6,pastis,full,wavelet,horizVert,red,remote sensing,11.940125,11.069906,12.845367,814080.0,0.4,-0.5,0.46,-0.6,1.6555804514761254,0.0038173919802727,0.0015050074551751,0.0032317922656623,171720.0,6.1361427,4.9532576,7.771889,1.0,0.23306558169745756,0.1,1.3,0.46153846153846145,42.99999999999999,2.22299,0.0471864,0.0,1.94307,0.0196869,1.6513799999999994e-274,1.55297,0.0218914,0.0,8.2182063e-08,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/red/plots/compare_cdf_pdf_layer_6.jpg,814080.0,1,GenGamma,practically_pass,pass,
693,7,pastis,full,wavelet,horizVert,red,remote sensing,2.0665524,1.8996308,2.2429564,3256320.0,0.3,-0.5,0.3,-0.47,0.0136714207437455,0.0062978892701534,0.0007525549699048,0.0046649025508049,85860.0,8.494821,6.8026047,11.325263,1.0,0.06799098477496665,0.1,0.7,0.8571428571428571,35.0,0.813824,0.0543458,0.0,0.715003,0.0270099,0.0,0.568224,0.0271102,0.0,5.6220547e-62,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/red/plots/compare_cdf_pdf_layer_7.jpg,3256320.0,1,GenGamma,practically_pass,pass,
694,8,pastis,full,wavelet,horizVert,red,remote sensing,0.29501566,0.2688122,0.32427412,13025280.0,0.2,0.0,0.17,0.2,1.1296971834126045e-07,0.0066566949052839,0.0003762902880576,0.0056977763315073,57240.0,11.302633,8.270649,20.854568,1.0,0.01537193532003335,0.1,0.4,2.0,34.0,0.289022,0.0551808,0.0,0.255115,0.0283529,0.0,0.202337,0.0261752,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/horizVert/red/plots/compare_cdf_pdf_layer_8.jpg,13025280.0,1,GenGamma,practically_pass,pass,
695,2,pastis,full,wavelet,diagonal,green,remote sensing,990.11633,861.92896,1131.7596,1590.0,1.6,-0.3,1.37,-0.2,1129.5350024413792,0.0122034124032938,0.033952406456699,0.0118694293594577,13578.0,2.4438376,1.0247338,4.01803,1.0,276.40355035343157,0.1,20.0,0.034999999999999996,155.0,27.0769,0.0254454,0.250387,24.4922,0.0188433,0.617903,20.0182,0.0216332,0.440208,0.97660143,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/diagonal/green/plots/compare_cdf_pdf_layer_2.jpg,1590.0,1,GenGamma,actually_pass,pass,
696,3,pastis,full,wavelet,diagonal,green,remote sensing,301.2796,280.958,322.55798,6360.0,0.3,2.3,0.3,2.3,0.0477615466923975,0.0079313524570624,0.0170030978131114,0.0079313524570624,30559.0,2.5669336,1.8911203,3.315567,1.0,90.23919585679306,0.1,20.0,0.045,155.0,14.5994,0.025768,0.000421818,13.0999,0.0152062,0.104517,10.5189,0.0153549,0.0986385,0.81543778,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/diagonal/green/plots/compare_cdf_pdf_layer_3.jpg,6360.0,1,GenGamma,actually_pass,pass,
697,4,pastis,full,wavelet,diagonal,green,remote sensing,75.477356,71.19657,79.96298,25440.0,0.6,0.1,0.55,0.2,7.849325285337306,0.0030629045128119,0.008508186648128,0.0028284902005885,232078.0,3.0691004,2.393951,4.0798025,1.0,36.82612900780051,0.1,20.0,0.04,144.99999999999997,7.11607,0.0261667,1.45083e-15,6.25034,0.00627094,0.268658,5.07658,0.0116299,0.00203653,0.98671482,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/diagonal/green/plots/compare_cdf_pdf_layer_4.jpg,25440.0,1,GenGamma,actually_pass,pass,
698,5,pastis,full,wavelet,diagonal,green,remote sensing,14.740032,13.840556,15.680383,101760.0,0.6,-0.3,0.6,-0.3,3.673801757823584,0.0016064024309042,0.0042557419768157,0.0016064024309042,733498.0,3.9072638,3.0336955,5.0421066,1.0,8.990870182402546,0.1,20.0,0.034999999999999996,85.99999999999999,2.96422,0.0321387,9.456689999999992e-92,2.59126,0.00456944,0.0284569,2.13444,0.00916693,7.42697e-08,0.9550445,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/diagonal/green/plots/compare_cdf_pdf_layer_5.jpg,101760.0,1,GenGamma,actually_pass,pass,
699,6,pastis,full,wavelet,diagonal,green,remote sensing,2.6784303,2.4961057,2.874468,407040.0,0.5,-0.4,0.5,-0.44,0.3944052609488418,0.0049947258644402,0.0021282818010022,0.0039453979219358,114480.0,5.563306,4.164392,8.1681185,1.0,0.8723752732840584,0.1,3.5,0.1714285714285714,54.0,1.14129,0.0415809,0.0,0.999364,0.0136114,6.19528e-66,0.812873,0.0167774,5.918509999999996e-100,6.2581658e-06,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/diagonal/green/plots/compare_cdf_pdf_layer_6.jpg,407040.0,1,GenGamma,practically_pass,pass,
700,7,pastis,full,wavelet,diagonal,green,remote sensing,0.47023675,0.43216762,0.5126327,1628160.0,0.4,-0.5,0.3,-0.23,0.001788161582768,0.0056914501369906,0.0010642434346519,0.0047347228261184,85860.0,8.734539,6.1093807,15.380407,1.0,0.08657656110741899,0.1,0.8,0.8749999999999999,44.0,0.427636,0.0484131,0.0,0.375367,0.0207452,0.0,0.301573,0.0214103,0.0,3.950466300000001e-32,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/diagonal/green/plots/compare_cdf_pdf_layer_7.jpg,1628160.0,1,GenGamma,practically_pass,pass,
701,8,pastis,full,wavelet,diagonal,green,remote sensing,0.05227801,0.047053933,0.060720716,6512640.0,0.1,2.8,0.11,2.6,1.0213629255967856e-16,0.0040253188800057,0.0005321473297298,0.0039983579193407,114480.0,21.203135,7.482663,102.77671,1.0,0.08468528191319254,0.09,0.8,1.0,59.0,0.145058,0.041903,0.0,0.127251,0.0152459,0.0,0.102928,0.0129613,0.0,7.332513899999995e-91,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/diagonal/green/plots/compare_cdf_pdf_layer_8.jpg,6512640.0,1,GenGamma,practically_pass,pass,
702,2,pastis,full,wavelet,diagonal,gray,remote sensing,1072.1089,936.5431,1222.5935,1590.0,0.6,1.0,0.66,0.8,146.00285409065688,0.0140206328303512,0.033952406456699,0.013771930348732,10183.0,2.266902,0.85886496,3.962654,1.0,240.70987860629137,0.1,20.0,0.04,155.0,28.2844,0.0259675,0.229921,26.1524,0.0221711,0.409199,20.761,0.0234896,0.338909,0.91950583,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_2.jpg,1590.0,1,GenGamma,actually_pass,pass,
703,3,pastis,full,wavelet,diagonal,gray,remote sensing,328.2884,306.89008,350.4613,6360.0,0.3,2.6,0.31,2.5,0.0661087132694242,0.0084772891460052,0.0170030978131114,0.0084486004924166,27165.0,2.234294,1.6239777,2.9446752,1.0,120.93900222203975,0.1,20.0,0.04,155.0,15.4032,0.0245172,0.000939785,13.9874,0.0150051,0.112926,11.128,0.0165417,0.0608986,0.75097218,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_3.jpg,6360.0,1,GenGamma,actually_pass,pass,
704,4,pastis,full,wavelet,diagonal,gray,remote sensing,82.08753,77.56767,86.80685,25440.0,0.8,-0.2,0.7,-0.05,25.498831756617147,0.0031073147274556,0.008508186648128,0.0027347526046564,244498.0,2.7404408,2.163578,3.5664885,1.0,51.22983310696542,0.1,20.0,0.04,135.0,7.50318,0.0258102,3.7264e-15,6.58277,0.00558026,0.405149,5.34998,0.0119526,0.00138239,0.99096988,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_4.jpg,25440.0,1,GenGamma,actually_pass,pass,
705,5,pastis,full,wavelet,diagonal,gray,remote sensing,15.704123,14.766803,16.6799,101760.0,0.8,-0.5,0.76,-0.5,9.600895154522036,0.002149449233895,0.0042557419768157,0.0015333021135179,772740.0,3.6297307,2.8429978,4.620506,1.0,55.42543713026475,0.1,20.0,0.03,83.00000000000001,3.07007,0.0325613,3.6122999999999983e-94,2.67454,0.0048377,0.0170238,2.20991,0.00979175,6.66151e-09,0.97018588,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_5.jpg,101760.0,1,GenGamma,actually_pass,pass,
706,6,pastis,full,wavelet,diagonal,gray,remote sensing,2.7395897,2.5548425,2.9376824,407040.0,0.5,-0.5,0.5,-0.5,0.4565982818603515,0.003556266228539,0.0021282818010022,0.003556266228539,152640.0,5.396822,4.094116,7.760681,1.0,0.5859432483328268,0.2,2.8,0.21428571428571427,13.0,1.14437,0.0427804,0.0,1.0002,0.0149056,5.522439999999998e-79,0.810782,0.0183552,1.4824699999999992e-119,6.7394931e-05,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_6.jpg,407040.0,1,GenGamma,practically_pass,pass,
707,7,pastis,full,wavelet,diagonal,gray,remote sensing,0.45354944,0.41667122,0.49457037,1628160.0,0.3,-0.3,0.37,-0.5,0.0150658477532414,0.0053371312262244,0.0010642434346519,0.0050751037511188,72444.0,8.83677,6.215994,15.949704,1.0,0.12240021147472556,0.1,1.0,0.6,38.99999999999999,0.407854,0.0511227,0.0,0.35788,0.0234808,0.0,0.2866,0.0242762,0.0,7.488932100000001e-37,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_7.jpg,1628160.0,1,GenGamma,practically_pass,pass,
708,8,pastis,full,wavelet,diagonal,gray,remote sensing,0.044145074,0.039749864,0.050477795,6512640.0,0.1,2.2,0.1,2.2,2.9843358976171764e-18,0.0043486103927737,0.0005321473297298,0.0043486103927737,101760.0,18.417122,8.138598,75.01396,1.0,0.06465888740713974,0.09,0.8,0.8749999999999999,45.99999999999999,0.124351,0.0474509,0.0,0.109445,0.0204514,0.0,0.0877956,0.0186927,0.0,2.1242892999999987e-107,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_8.jpg,6512640.0,1,GenGamma,practically_pass,pass,
709,2,pastis,full,wavelet,diagonal,blue,remote sensing,927.9389,792.32855,1083.7289,1590.0,0.8,0.0,0.74,0.1,297.0261819673605,0.0092318258413875,0.033952406456699,0.0089355376274888,22912.0,3.904776,1.4072503,6.607603,1.0,323.95498697586356,0.1,20.0,0.03,155.0,25.3459,0.0267143,0.202874,22.6253,0.0145696,0.883411,18.3452,0.0204887,0.510184,0.99947935,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/diagonal/blue/plots/compare_cdf_pdf_layer_2.jpg,1590.0,1,GenGamma,actually_pass,pass,
710,3,pastis,full,wavelet,diagonal,blue,remote sensing,270.47723,251.80055,290.129,6360.0,0.3,1.9,0.34,1.5,0.3325008199235061,0.0089990322671836,0.0170030978131114,0.0087475722216038,24147.0,2.782076,2.0758011,3.5526323,1.0,87.8765989380284,0.1,20.0,0.04,155.0,13.5959,0.0289553,4.57489e-05,12.1305,0.0138537,0.172383,9.91003,0.0148229,0.121018,0.71174751,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/diagonal/blue/plots/compare_cdf_pdf_layer_3.jpg,6360.0,1,GenGamma,actually_pass,pass,
711,4,pastis,full,wavelet,diagonal,blue,remote sensing,69.6057,65.52072,73.8602,25440.0,0.6,-0.1,0.6,-0.09,13.666888364159847,0.0025983940331882,0.008508186648128,0.0025939452503034,289777.0,3.3958979,2.704657,4.2734222,1.0,41.684141779519564,0.1,20.0,0.034999999999999996,111.99999999999999,6.62069,0.0287494,1.0612000000000002e-18,5.83829,0.00452566,0.672885,4.77493,0.010433,0.00781231,0.99535637,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/diagonal/blue/plots/compare_cdf_pdf_layer_4.jpg,25440.0,1,GenGamma,actually_pass,pass,
712,5,pastis,full,wavelet,diagonal,blue,remote sensing,13.441275,12.588624,14.331417,101760.0,0.9,-0.7,0.7,-0.57,7.423900490143945,0.0027107075894085,0.0042557419768157,0.0015812159569613,772740.0,4.38731,3.4295528,5.607724,1.0,13.145855601453263,0.1,20.0,0.03,69.0,2.71783,0.0360952,1.2602899999999996e-115,2.37899,0.00821764,2.13695e-06,1.94893,0.0126132,1.71821e-14,0.96070638,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/diagonal/blue/plots/compare_cdf_pdf_layer_5.jpg,101760.0,1,GenGamma,actually_pass,pass,
713,6,pastis,full,wavelet,diagonal,blue,remote sensing,2.3814104,2.2093477,2.5662773,407040.0,0.5,-0.6,0.49,-0.6,0.4349471402554667,0.0036953213655231,0.0021282818010022,0.0033707507203704,171720.0,6.4829283,4.893574,8.938106,1.0,0.3071318371258741,0.2,1.7,0.3529411764705882,11.999999999999998,1.01811,0.0456493,0.0,0.890752,0.0179064,8.427679999999995e-114,0.717497,0.0202882,5.7101099999999975e-146,0.00019187565,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/diagonal/blue/plots/compare_cdf_pdf_layer_6.jpg,407040.0,1,GenGamma,practically_pass,pass,
714,7,pastis,full,wavelet,diagonal,blue,remote sensing,0.419883,0.3820622,0.463242,1628160.0,0.2,0.3,0.17,0.6,5.7118594235588086e-08,0.0050517929251497,0.0010642434346519,0.0040222304913826,114480.0,11.642107,7.686741,22.763344,1.0,0.06776943252250983,0.1,0.7,1.0,44.0,0.384824,0.0484587,0.0,0.338798,0.0212193,0.0,0.270808,0.0201866,0.0,2.6328760000000007e-23,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/diagonal/blue/plots/compare_cdf_pdf_layer_7.jpg,1628160.0,1,GenGamma,practically_pass,pass,
715,8,pastis,full,wavelet,diagonal,blue,remote sensing,0.050453212,0.045020945,0.057655197,6512640.0,0.1,3.3,0.1,3.3,2.846755754607638e-19,0.0033520941567733,0.0005321473297298,0.0033520941567733,171720.0,20.553545,9.427677,68.694984,1.0,0.11736491007009914,0.09,0.9,0.8888888888888888,70.99999999999999,0.141191,0.0379025,0.0,0.124238,0.0128235,0.0,0.0997752,0.00868996,0.0,5.459409999999999e-64,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/diagonal/blue/plots/compare_cdf_pdf_layer_8.jpg,6512640.0,1,GenGamma,practically_pass,pass,
716,2,pastis,full,wavelet,diagonal,red,remote sensing,1389.256,1225.7416,1568.7184,1590.0,0.5,2.1,0.47,2.3,14.160022105355942,0.0113022293377172,0.033952406456699,0.0111156487333591,15274.0,1.6215243,0.5560126,3.1998832,1.0,240.66934027093217,0.1,20.0,0.04,155.0,33.37,0.023106,0.358492,30.5738,0.0220114,0.41827,24.1862,0.0232151,0.352849,0.98822922,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/diagonal/red/plots/compare_cdf_pdf_layer_2.jpg,1590.0,1,GenGamma,actually_pass,pass,
717,3,pastis,full,wavelet,diagonal,red,remote sensing,440.58963,413.5861,468.56836,6360.0,0.7,0.7,0.74,0.6,99.73647491764012,0.0099966006270891,0.0170030978131114,0.0099791162423179,18109.0,1.7257724,1.2197708,2.391803,1.0,98.63442143064066,0.1,20.0,0.045,155.0,18.2293,0.0240492,0.00125532,16.8272,0.0180953,0.0306809,13.3913,0.0191627,0.0184859,0.54754569,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/diagonal/red/plots/compare_cdf_pdf_layer_3.jpg,6360.0,1,GenGamma,actually_pass,pass,
718,4,pastis,full,wavelet,diagonal,red,remote sensing,109.21869,103.54353,115.14065,25440.0,1.1,-0.4,1.4,-0.46,146.1555080902913,0.0038472166112636,0.008508186648128,0.0038180850581535,128790.0,2.2104783,1.7780898,2.753319,1.0,41.09650184009651,0.1,20.0,0.04,125.0,8.73847,0.0260207,2.13832e-15,7.72177,0.0058898,0.339337,6.26718,0.0126396,0.000584906,0.85074006,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/diagonal/red/plots/compare_cdf_pdf_layer_4.jpg,25440.0,1,GenGamma,actually_pass,pass,
719,5,pastis,full,wavelet,diagonal,red,remote sensing,20.31987,19.156633,21.528133,101760.0,0.9,-0.6,0.93,-0.6,20.33438219742944,0.002510409495843,0.0042557419768157,0.0021373501762549,386370.0,3.1497912,2.508456,3.9430516,1.0,55.912577088810444,0.2,20.0,0.03,19.0,3.50654,0.0338407,1.1086699999999991e-101,3.06233,0.00583105,0.00196809,2.52499,0.0119432,4.89315e-13,0.74040903,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/diagonal/red/plots/compare_cdf_pdf_layer_5.jpg,101760.0,1,GenGamma,actually_pass,pass,
720,6,pastis,full,wavelet,diagonal,red,remote sensing,3.3227394,3.107342,3.5526268,407040.0,0.7,-0.7,0.6,-0.65,1.3619161897231489,0.0049762177793568,0.0021282818010022,0.0036926814823111,128790.0,4.7770314,3.7513847,6.490805,1.0,0.4941782572006633,0.3,2.5,0.24,5.666666666666666,1.25888,0.0443142,0.0,1.099,0.016392,1.961019999999999e-95,0.890844,0.0201328,9.503679999999995e-144,3.0128083e-05,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/diagonal/red/plots/compare_cdf_pdf_layer_6.jpg,407040.0,1,GenGamma,practically_pass,pass,
721,7,pastis,full,wavelet,diagonal,red,remote sensing,0.5004662,0.46175545,0.54299784,1628160.0,0.3,-0.3,0.36,-0.5,0.0143829652647335,0.0059634120195618,0.0010642434346519,0.0053630448080148,64395.0,7.7509136,5.7133746,12.977018,1.0,0.06290238624029036,0.2,0.9,0.6666666666666666,10.0,0.430423,0.0516558,0.0,0.377585,0.0240601,0.0,0.302709,0.0243991,0.0,4.2058312e-41,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/diagonal/red/plots/compare_cdf_pdf_layer_7.jpg,1628160.0,1,GenGamma,practically_pass,pass,
722,8,pastis,full,wavelet,diagonal,red,remote sensing,0.045762084,0.041513026,0.051238775,6512640.0,0.1,2.4,0.1,2.4,1.928046392615889e-18,0.0044242510558847,0.0005321473297298,0.0044242510558847,96592.0,14.20027,7.3811693,49.153122,1.0,0.052825438193075426,0.09,0.6,1.3333333333333335,50.0,0.13031,0.0457111,0.0,0.114611,0.019177,0.0,0.0921425,0.0161851,0.0,3.7447170999999984e-111,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/pastis/full/wavelet/diagonal/red/plots/compare_cdf_pdf_layer_8.jpg,6512640.0,1,GenGamma,practically_pass,pass,
723,0,segmentAnything,full,learned,dual_color,,natural,5.921243943349426,4.398236472144693,9.276792022486736,786432000.0,0.3,-0.4,0.31,-0.4,0.042077245254211,0.0062844611114785,4.842825551812477e-05,0.0058861775928714,54000.0,12.86712531769018,4.1483905591837145,117.27890345609818,1.0,0.02547665897300909,0.1,0.5,1.6,36.0,1.40923,0.0533514,0.0,1.23463,0.0256706,0.0,0.989482,0.0267984,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/learned/plots/compare_cdf_pdf_layer_0.jpg,786432000.0,1,GenGamma,practically_pass,pass,
724,1,segmentAnything,full,learned,misc,,natural,6.54566467194417,5.57883912152359,7.766224149895429,786432000.0,0.3,7.1,0.29,7.4,4.1660336584827566e-05,0.0239897322896245,4.842825551812477e-05,0.0239864475150541,3375.0,1.4967764421410168,0.0386467854224658,28.392689374876547,0.0,0.0,,,,,2.3091,0.0303991,0.0,2.22549,0.0331714,0.0,1.76471,0.0313302,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/learned/plots/compare_cdf_pdf_layer_1.jpg,786432000.0,1,GenGamma,trivial_failure,asymmetric,
725,2,segmentAnything,full,learned,dual_color,,natural,7.245826107471721,5.373190567751938,11.175089567833124,786432000.0,0.4,-0.8,0.32,-0.7,0.1502226468435013,0.0050479042032184,4.842825551812477e-05,0.0034610824773917,162000.0,17.52815668791822,5.290754634282569,139.6970306849484,0.0,0.034099671102227044,0.2,0.6,0.8333333333333334,6.999999999999999,1.36776,0.059679,0.0,1.19745,0.0326072,0.0,0.946034,0.0332098,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/learned/plots/compare_cdf_pdf_layer_2.jpg,786432000.0,1,GenGamma,practically_pass,pass,
726,3,segmentAnything,full,learned,single_edge,,natural,5.094901244887581,3.699696945197784,8.555593502437395,786432000.0,0.4,-0.9,0.4,-0.87,0.6510044642130122,0.0066680251700381,4.842825551812477e-05,0.0051442070936832,72000.0,20.361235090199543,5.205688547252343,155.76831094697476,0.0,0.036491449015358945,0.24,0.6,0.8333333333333334,4.166666666666667,1.11216,0.0640918,0.0,0.967612,0.0372311,0.0,0.764954,0.0386611,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/learned/plots/compare_cdf_pdf_layer_3.jpg,786432000.0,1,GenGamma,practically_pass,pass,
727,4,segmentAnything,full,learned,dual_color,,natural,9.413251379764262,6.89730967351429,13.694017987566356,786432000.0,0.3,-0.7,0.3,-0.72,0.1256035385109003,0.0084074908491985,4.842825551812477e-05,0.0066445714672078,40500.0,12.372360705118126,5.592856829481699,95.55953691484106,0.0,0.00783011798967491,0.2,0.41,1.4634146341463414,6.1,1.47363,0.0658541,0.0,1.28704,0.0391194,0.0,1.01174,0.0396792,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/learned/plots/compare_cdf_pdf_layer_4.jpg,786432000.0,1,GenGamma,practically_pass,pass,
728,5,segmentAnything,full,learned,dual_color,,natural,5.973732024897065,4.572061936768455,8.356222783931578,786432000.0,0.4,-0.8,0.41,-0.8,0.7516620725686545,0.0058656397612059,4.842825551812477e-05,0.0051275371986512,72000.0,10.333351519307955,3.951511729366328,83.4924487985001,0.0,0.05859217025191707,0.26,0.8,0.625,4.230769230769231,1.33717,0.0594849,0.0,1.16555,0.0324842,0.0,0.922584,0.0339371,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/learned/plots/compare_cdf_pdf_layer_5.jpg,786432000.0,1,GenGamma,practically_pass,pass,
729,6,segmentAnything,full,learned,single_edge,,natural,3.27860038907789,2.484977937927192,5.190125130002743,786432000.0,0.5,-0.8,0.5,-0.77,0.9128523190438496,0.0035560920624106,4.842825551812477e-05,0.0024122721478214,324000.0,13.94883030568746,3.69865319298981,131.89823606118554,1.0,0.26260515672611695,0.2,1.4,0.35714285714285715,9.0,1.09911,0.0506193,0.0,0.953813,0.0235766,0.0,0.764216,0.0268432,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/segmentAnything/full/learned/plots/compare_cdf_pdf_layer_6.jpg,786432000.0,1,GenGamma,practically_pass,pass,
