,group,dataset,subset,transform,orientation,channel,dataset_type,obs_var,var_lower,var_upper,total_samples,initial_r,initial_eta,best_r,best_eta,best_scale,kstest_stat_initial,kstest_stat_cutoff_0.05,kstest_stat_best,n_pval_0.05,obs_kurt,kurt_lower,kurt_upper,intersect_roi,hull_area,hull_r_lower,hull_r_upper,hull_beta_lower,hull_beta_upper,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma,github_plot,total_samples,beat_all_priors,best_prior,failure_category,failure_type,which_ones
423,9,ravdess,1e5rawcomp,stft,,statement_1,speech,0.13695209,0.08090354,0.35024345,29564600.0,0.1,0.2,0.12,-0.1,7.252906790579636e-12,0.0040818538300744,0.0002497672584916,0.0040796038010801,115486.0,1468.9476,85.18575,3163.046,1.0,0.02938620968296673,0.08,0.4,1.25,27.5,0.0750653,0.0658707,0.0,0.0657014,0.0400165,0.0,0.0508518,0.039939,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawcomp/stft/statement_1/plots/compare_cdf_pdf_layer_9.jpg,29564600.0,1,GenGamma,,,
424,2,ravdess,1e5rawcomp,stft,,statement_2,speech,68.23893,55.853195,88.27769,14400832.0,0.4,-1.0,0.3,-0.87,1.235275385725055,0.0034144797114468,0.0003578685014621,0.0019060769980325,506278.0,78.60785,22.80179,260.92975,1.0,0.10522756038708705,0.1,0.7,0.5714285714285714,19.0,3.08125,0.066975,0.0,2.67741,0.0411949,0.0,2.07908,0.0419849,0.0,7.1750875e-46,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawcomp/stft/statement_2/plots/compare_cdf_pdf_layer_2.jpg,14400832.0,1,GenGamma,,,
425,3,ravdess,1e5rawcomp,stft,,statement_2,speech,29.26138,23.565706,41.71197,14400832.0,0.4,-1.0,0.37,-1.0,3.0973443130753977,0.0029545076243632,0.0003578685014621,0.001524713903318,759418.0,131.73262,23.337015,507.65497,0.0,0.1329914007228924,0.2,0.7,0.4857142857142859,4.5,1.92886,0.0700742,0.0,1.6583,0.0448126,0.0,1.29363,0.0464771,0.0,1.6658881000000004e-29,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawcomp/stft/statement_2/plots/compare_cdf_pdf_layer_3.jpg,14400832.0,1,GenGamma,,,
426,4,ravdess,1e5rawcomp,stft,,statement_2,speech,29.67605,23.769623,42.169933,14400832.0,0.2,-0.9,0.2,-0.9,0.0101617101639036,0.0026137043133285,0.0003578685014621,0.0026137043133285,284779.0,130.15863,29.780764,507.69504,0.0,0.01954701167326466,0.13,0.4,0.9999999999999998,7.692307692307692,1.2877,0.0818719,0.0,1.11037,0.0573834,0.0,0.851262,0.0576176,0.0,7.075147799999997e-86,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawcomp/stft/statement_2/plots/compare_cdf_pdf_layer_4.jpg,14400832.0,1,GenGamma,,,
427,5,ravdess,1e5rawcomp,stft,,statement_2,speech,16.709305,13.23721,24.56992,57603328.0,0.1,-0.4,0.1,-0.46,3.754895414759236e-11,0.0070843115072312,0.0001789371448862,0.0067613278150805,42189.0,157.44473,33.2693,601.0773,0.0,0.0013659771290036185,0.08,0.2,2.9999999999999996,17.5,0.735884,0.0799677,0.0,0.650902,0.0560151,0.0,0.489988,0.0536659,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawcomp/stft/statement_2/plots/compare_cdf_pdf_layer_5.jpg,57603328.0,1,GenGamma,,,
428,6,ravdess,1e5rawcomp,stft,,statement_2,speech,4.5731664,3.4692073,7.8632917,28801664.0,0.1,-0.3,0.1,-0.28,2.2540992107558136e-12,0.0080484027492889,0.0002530536418455,0.0069548585770985,40044.0,323.61923,36.913433,1073.4427,1.0,0.00016963454004613219,0.08,0.1,11.799999999999999,20.0,0.405272,0.0742369,0.0,0.36092,0.0501406,0.0,0.272191,0.0472701,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawcomp/stft/statement_2/plots/compare_cdf_pdf_layer_6.jpg,28801664.0,1,GenGamma,,,
429,7,ravdess,1e5rawcomp,stft,,statement_2,speech,1.1016033,0.85889935,1.7455782,28801664.0,0.1,-0.1,0.08,0.2,1.2463681588200757e-18,0.0077015732524662,0.0002530536418455,0.0071606120474892,35595.0,222.43735,33.25788,816.22186,1.0,0.00012485822669347198,0.08,0.1,13.1,21.25,0.227696,0.0706903,0.0,0.203351,0.0461758,0.0,0.154599,0.0429571,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawcomp/stft/statement_2/plots/compare_cdf_pdf_layer_7.jpg,28801664.0,1,GenGamma,,,
430,8,ravdess,1e5rawcomp,stft,,statement_2,speech,0.4279035,0.33904716,0.59375125,28801664.0,0.1,0.1,0.08,0.5,6.384767945736435e-20,0.0089056913902106,0.0002530536418455,0.0081945330782349,28126.0,118.09702,37.51739,437.8075,1.0,0.00039332802666962893,0.08,0.13,9.23076923076923,25.0,0.142357,0.0671846,0.0,0.127514,0.0425415,0.0,0.0974844,0.0387888,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawcomp/stft/statement_2/plots/compare_cdf_pdf_layer_8.jpg,28801664.0,1,GenGamma,,,
431,9,ravdess,1e5rawcomp,stft,,statement_2,speech,0.3121021,0.23188207,0.4846752,29251690.0,0.1,-0.2,0.1,-0.2,5.88179000941783e-14,0.0079519856630027,0.0002510995747773,0.0070109257853916,36153.0,221.03058,55.07567,742.6002,1.0,0.00018414011483917128,0.08,0.11,10.909090909090908,21.25,0.0895471,0.0713819,0.0,0.0792972,0.0465127,0.0,0.0604125,0.044439,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawcomp/stft/statement_2/plots/compare_cdf_pdf_layer_9.jpg,29251690.0,1,GenGamma,,,
432,2,ravdess,1e5rawcomp,stft,,strong_intensity,speech,83.06173,67.842415,105.41236,14450560.0,0.3,-0.9,0.35,-1.0,6.541905482612326,0.0048874803634292,0.0003572522330892,0.0022280954878112,381019.0,72.14223,25.150143,208.71367,0.0,0.05797298224807353,0.2,0.6,0.6666666666666665,4.55,3.1154,0.0714304,0.0,2.69761,0.0459817,0.0,2.08992,0.0468079,0.0,9.752540999999998e-63,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawcomp/stft/strong_intensity/plots/compare_cdf_pdf_layer_2.jpg,14450560.0,1,GenGamma,,,
433,3,ravdess,1e5rawcomp,stft,,strong_intensity,speech,31.62596,25.950962,42.58876,14450560.0,0.3,-1.0,0.4,-1.06,6.3379478150532425,0.0034620175917047,0.0003572522330892,0.0016313454650413,677370.0,94.66975,22.111813,365.9087,0.0,0.052731355542613864,0.2,0.6,0.6666666666666665,3.9499999999999997,1.93064,0.0741864,0.0,1.65468,0.0492728,0.0,1.28627,0.0508123,0.0,7.891199700000002e-34,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawcomp/stft/strong_intensity/plots/compare_cdf_pdf_layer_3.jpg,14450560.0,1,GenGamma,,,
434,4,ravdess,1e5rawcomp,stft,,strong_intensity,speech,21.178585,16.856024,30.64118,14450560.0,0.4,-1.1,0.37,-1.1,2.760281417193543,0.0057628981879516,0.0003572522330892,0.0043041397268652,95253.0,144.35028,29.246574,554.992,0.0,0.029691407508681645,0.2,0.5,0.6600000000000001,3.4999999999999996,1.22312,0.0817245,0.0,1.04614,0.0573716,0.0,0.806637,0.0583616,0.0,5.938595999999999e-233,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawcomp/stft/strong_intensity/plots/compare_cdf_pdf_layer_4.jpg,14450560.0,1,GenGamma,,,
435,5,ravdess,1e5rawcomp,stft,,strong_intensity,speech,11.205843,8.324197,20.132467,57802240.0,0.2,-0.9,0.12,-0.5,1.0844684219754093e-08,0.0053384629375385,0.0001786290007388,0.0032870650941835,169342.0,399.385,40.63431,1254.1644,0.0,0.011257814459102216,0.1,0.3,1.6666666666666667,13.999999999999998,0.689011,0.0777728,0.0,0.596509,0.0533116,0.0,0.455866,0.0532997,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawcomp/stft/strong_intensity/plots/compare_cdf_pdf_layer_5.jpg,57802240.0,1,GenGamma,,,
436,6,ravdess,1e5rawcomp,stft,,strong_intensity,speech,3.1448739,2.2399836,6.3642364,28901120.0,0.2,-0.8,0.15,-0.6,1.1262489427334492e-06,0.0049494766817496,0.0002526178660476,0.0043720325819684,95253.0,635.2377,43.513237,1748.6566,1.0,0.024781165717539237,0.1,0.4,0.9999999999999998,16.0,0.380071,0.0731763,0.0,0.329498,0.0485472,0.0,0.252333,0.0486866,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawcomp/stft/strong_intensity/plots/compare_cdf_pdf_layer_6.jpg,28901120.0,1,GenGamma,,,
437,7,ravdess,1e5rawcomp,stft,,strong_intensity,speech,0.80194783,0.5972996,1.4342651,28901120.0,0.1,0.0,0.12,-0.3,2.3356864248123944e-10,0.0041081468845007,0.0002526178660476,0.0028454203283722,225790.0,388.9732,38.317135,1227.2812,1.0,0.020467420570283695,0.08,0.3,1.6666666666666667,23.749999999999996,0.218675,0.070831,0.0,0.190547,0.0456683,0.0,0.146567,0.0455748,0.0,1.1331421999999996e-203,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawcomp/stft/strong_intensity/plots/compare_cdf_pdf_layer_7.jpg,28901120.0,1,GenGamma,,,
438,8,ravdess,1e5rawcomp,stft,,strong_intensity,speech,0.30980942,0.2287474,0.5478318,28901120.0,0.1,0.1,0.08,0.5,5.860841740844558e-20,0.0032843463621885,0.0002526178660476,0.0030279617949881,203436.0,371.3141,43.880684,1184.1044,1.0,0.011105034588606646,0.08,0.3,2.0,25.0,0.136603,0.067961,0.0,0.119652,0.0423617,0.0,0.0923639,0.0419409,0.0,1.3810171000000001e-230,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawcomp/stft/strong_intensity/plots/compare_cdf_pdf_layer_8.jpg,28901120.0,1,GenGamma,,,
439,9,ravdess,1e5rawcomp,stft,,strong_intensity,speech,0.20566402,0.14096229,0.37244862,29352700.0,0.1,-0.3,0.14,-0.6,1.2969563465000792e-08,0.0051374161195714,0.0002506671639412,0.0045013373195315,91827.0,438.85883,71.792404,1332.7037,1.0,0.02489639440602733,0.08,0.4,0.9999999999999998,20.0,0.0793536,0.0773262,0.0,0.0682737,0.0525489,0.0,0.0527418,0.053362,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawcomp/stft/strong_intensity/plots/compare_cdf_pdf_layer_9.jpg,29352700.0,1,GenGamma,,,
440,2,ravdess,1e5rawim,cwt,,female,speech,51393212.0,44637750.0,60965720.0,58064760.0,0.1,1.1,0.11,0.7,1.5119450809240964e-05,0.0034817714201361,0.0001782247447611,0.0019279530187036,510333.0,34.034298,15.248034,117.524994,1.0,0.00399547792230868,0.08,0.2,5.5,37.5,3244.88,0.0547496,0.0,2860.13,0.0284474,0.0,2230.3,0.0282033,0.0,6.849005399999998e-188,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawim/cwt/female/plots/compare_cdf_pdf_layer_2.jpg,58064760.0,1,GenGamma,,,
441,5,ravdess,1e5rawim,cwt,,female,speech,2524177400.0,2353391400.0,2699739600.0,58064760.0,0.1,0.4,0.12,0.1,0.1507139571397664,0.0427813655879378,0.0001782247447611,0.0408770264044827,1117.0,5.179779,4.626152,5.774006,1.0,0.0009537569830678738,0.08,0.2,5.5,28.75,19853.3,0.0992967,0.0,16887.9,0.0751406,0.0,13025.6,0.076034,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawim/cwt/female/plots/compare_cdf_pdf_layer_5.jpg,58064760.0,1,GenGamma,,,
442,8,ravdess,1e5rawim,cwt,,female,speech,1757397600.0,1641078500.0,1877119600.0,58064760.0,0.2,0.1,0.2,0.1,18491.1367003367,0.0223774123325906,0.0001782247447611,0.0223774123325906,3543.0,4.847562,4.2862415,5.420815,1.0,0.0022295357214653327,0.1,0.22,6.666666666666667,35.0,24200.6,0.0626456,0.0,20658.3,0.0375105,0.0,16678.1,0.0419841,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawim/cwt/female/plots/compare_cdf_pdf_layer_8.jpg,58064760.0,1,GenGamma,,,
443,11,ravdess,1e5rawim,cwt,,female,speech,1457189100.0,1371756500.0,1544338700.0,58064760.0,0.2,0.2,0.22,0.0,87139.53330027645,0.02553290412129,0.0001782247447611,0.0240916480234841,3189.0,3.3342295,2.99865,3.6847603,0.0,0.0015573732456467578,0.1,0.22,6.818181818181818,36.0,22375.5,0.0679713,0.0,19275.3,0.0415871,0.0,15401.2,0.0447312,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawim/cwt/female/plots/compare_cdf_pdf_layer_11.jpg,58064760.0,1,GenGamma,,,
444,14,ravdess,1e5rawim,cwt,,female,speech,454788770.0,418968930.0,491746240.0,58064760.0,0.2,-0.4,0.21,-0.5,61052.66345457224,0.0177365113751115,0.0001782247447611,0.0156415004284912,7972.0,7.730319,6.9002686,8.605524,0.0,0.00024303261173212623,0.18,0.21,4.761904761904762,6.666666666666667,9347.07,0.0754288,0.0,8074.74,0.0492831,0.0,6347.26,0.05086,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawim/cwt/female/plots/compare_cdf_pdf_layer_14.jpg,58064760.0,1,GenGamma,,,
445,18,ravdess,1e5rawim,cwt,,female,speech,79979430.0,73463980.0,86971220.0,58064760.0,0.2,-0.2,0.24,-0.4,44110.9083814569,0.016546149683289,0.0001782247447611,0.0141015030356547,8968.0,8.767644,6.9142914,11.307163,0.0,0.0012824769257022916,0.18,0.26,4.0,8.333333333333334,4645.73,0.0663407,0.0,4020.71,0.0398691,0.0,3167.59,0.0417331,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawim/cwt/female/plots/compare_cdf_pdf_layer_18.jpg,58064760.0,1,GenGamma,,,
446,21,ravdess,1e5rawim,cwt,,female,speech,29852508.0,27061792.0,32923912.0,58064760.0,0.2,-0.4,0.26,-0.7,100000.0,0.0148911492173913,0.0001782247447611,0.0129244289429381,10630.0,12.333047,8.880222,17.917091,0.0,0.0011746263831010676,0.18,0.26,3.0769230769230766,6.666666666666667,2436.75,0.0726472,0.0,2110.62,0.0467984,0.0,1643.58,0.0476686,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawim/cwt/female/plots/compare_cdf_pdf_layer_21.jpg,58064760.0,1,GenGamma,,,
447,24,ravdess,1e5rawim,cwt,,female,speech,15253643.0,13204486.0,17535612.0,58064760.0,0.2,-0.9,0.24,-1.0,85661.46039928483,0.0072256908859415,0.0001782247447611,0.0050445515685963,71763.0,28.565693,21.727388,36.90105,0.0,0.0007436607014223679,0.18,0.24,2.0833333333333335,3.8888888888888884,1028.68,0.0866816,0.0,890.922,0.0620618,0.0,681.701,0.0617401,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawim/cwt/female/plots/compare_cdf_pdf_layer_24.jpg,58064760.0,1,GenGamma,,,
448,27,ravdess,1e5rawim,cwt,,female,speech,10075819.0,8521706.0,11769719.0,58064760.0,0.2,-1.0,0.23,-1.1,39749.61036826366,0.0100796254895061,0.0001782247447611,0.0082298892762849,28351.0,37.237705,31.1126,44.299973,0.0,0.0022899600880101328,0.19,0.26,1.538461538461538,2.6315789473684212,471.92,0.0890076,0.0,408.474,0.0652775,0.0,308.967,0.0645926,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawim/cwt/female/plots/compare_cdf_pdf_layer_27.jpg,58064760.0,1,GenGamma,,,
449,31,ravdess,1e5rawim,cwt,,female,speech,289414.16,235854.9,357386.0,58064760.0,0.3,-1.2,0.4,-1.26,90535.82617456216,0.0304062473627558,0.0001782247447611,0.0269721613481117,2656.0,63.037277,39.385593,147.87198,0.0,0.264772427997363,0.18,0.79,0.34285714285714286,2.7777777777777777,81.4933,0.0853557,0.0,70.6225,0.0624316,0.0,52.5638,0.0615732,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawim/cwt/female/plots/compare_cdf_pdf_layer_31.jpg,58064760.0,1,GenGamma,,,
450,2,ravdess,1e5rawim,cwt,,male,speech,1822465700.0,1700348000.0,1952399400.0,57390260.0,0.2,-0.4,0.2,-0.41,87148.1852001095,0.0324594746854642,0.0001792689942398,0.0320638790457294,1751.0,5.2108974,4.4929647,6.0733895,1.0,0.0020655294583172413,0.1,0.21,5.15,23.999999999999996,19411.9,0.0890417,0.0,16620.6,0.0636351,0.0,13017.0,0.065351,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawim/cwt/male/plots/compare_cdf_pdf_layer_2.jpg,57390260.0,1,GenGamma,,,
451,5,ravdess,1e5rawim,cwt,,male,speech,2076545300.0,1956235300.0,2200689700.0,57390260.0,0.2,0.6,0.22,0.4,51033.62573732414,0.0256542309887706,0.0001792689942398,0.0253009878154999,2953.0,3.2480855,2.7786257,3.767907,0.0,0.0028131837408796236,0.1,0.23,7.727272727272727,50.0,30134.8,0.0563416,0.0,25637.2,0.0323698,0.0,20920.3,0.037643,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawim/cwt/male/plots/compare_cdf_pdf_layer_5.jpg,57390260.0,1,GenGamma,,,
452,8,ravdess,1e5rawim,cwt,,male,speech,1659444600.0,1563706400.0,1757885300.0,57390260.0,0.2,0.5,0.22,0.3,50124.80637945663,0.0232377671274659,0.0001792689942398,0.0227967160490185,3502.0,3.2394333,2.8198957,3.6935723,0.0,0.002452466302327014,0.1,0.23,7.727272727272727,45.99999999999999,26535.1,0.056066,0.0,22623.9,0.0311448,0.0,18349.3,0.0360043,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawim/cwt/male/plots/compare_cdf_pdf_layer_8.jpg,57390260.0,1,GenGamma,,,
453,11,ravdess,1e5rawim,cwt,,male,speech,1339807900.0,1261084900.0,1419867400.0,57390260.0,0.2,-0.2,0.2,-0.17,29625.54961198593,0.0322648463384536,0.0001792689942398,0.0314700273467257,1867.0,3.3351655,3.0026486,3.688461,1.0,0.002709666073154953,0.1,0.21,5.714285714285714,30.0,19170.9,0.081116,0.0,16434.8,0.0554591,0.0,12933.7,0.057604,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawim/cwt/male/plots/compare_cdf_pdf_layer_11.jpg,57390260.0,1,GenGamma,,,
454,14,ravdess,1e5rawim,cwt,,male,speech,249563260.0,228083520.0,272114600.0,57390260.0,0.2,-0.6,0.2,-0.58,22458.40034409031,0.0200310753846989,0.0001792689942398,0.0189788202469731,5253.0,9.824538,8.4023285,11.439768,0.0,0.0009489839640436701,0.17,0.21,3.80952380952381,6.470588235294118,6291.3,0.0824809,0.0,5415.4,0.0570532,0.0,4208.56,0.0581106,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawim/cwt/male/plots/compare_cdf_pdf_layer_14.jpg,57390260.0,1,GenGamma,,,
455,18,ravdess,1e5rawim,cwt,,male,speech,60590816.0,55414650.0,66236164.0,57390260.0,0.2,-0.2,0.25,-0.5,72131.92380952381,0.0178521069176632,0.0001792689942398,0.015559949888821,7879.0,10.046114,7.3092422,14.069856,1.0,0.0012839484074191113,0.16,0.26,3.846153846153846,10.0,4009.82,0.0663795,0.0,3448.38,0.0406745,0.0,2704.49,0.0427707,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawim/cwt/male/plots/compare_cdf_pdf_layer_18.jpg,57390260.0,1,GenGamma,,,
456,21,ravdess,1e5rawim,cwt,,male,speech,27735454.0,24842592.0,30926078.0,57390260.0,0.2,-0.6,0.23,-0.7,25302.23813534521,0.0159401756081054,0.0001792689942398,0.0125656792306727,11820.0,15.857981,11.606464,22.57872,0.0,0.0003919583502665471,0.2,0.25,2.8,4.699999999999999,2140.68,0.0756865,0.0,1837.96,0.0505445,0.0,1429.88,0.0519472,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawim/cwt/male/plots/compare_cdf_pdf_layer_21.jpg,57390260.0,1,GenGamma,,,
457,24,ravdess,1e5rawim,cwt,,male,speech,19563218.0,16856596.0,22530870.0,57390260.0,0.2,-1.0,0.19,-1.0,7021.929898587336,0.0066598526435697,0.0001792689942398,0.0056658114805505,56045.0,29.648762,24.566576,35.480534,0.0,0.001289412064433379,0.13,0.2,2.3,6.153846153846153,843.769,0.0908868,0.0,736.123,0.0667609,0.0,557.247,0.0654723,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawim/cwt/male/plots/compare_cdf_pdf_layer_24.jpg,57390260.0,1,GenGamma,,,
458,27,ravdess,1e5rawim,cwt,,male,speech,5385740.5,4516623.5,6365169.5,57390260.0,0.2,-1.0,0.24,-1.1,29717.69409547257,0.0138939203559893,0.0001792689942398,0.0122726951687714,11820.0,42.1037,31.579062,57.52136,0.0,0.007481051014129098,0.2,0.3,1.379310344827586,2.65,387.664,0.088595,0.0,335.977,0.0648535,0.0,253.64,0.0640692,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawim/cwt/male/plots/compare_cdf_pdf_layer_27.jpg,57390260.0,1,GenGamma,,,
459,31,ravdess,1e5rawim,cwt,,male,speech,172945.42,134880.8,230259.6,57390260.0,0.3,-1.2,0.5,-1.28,100000.0,0.0356896907949609,0.0001792689942398,0.0316550193456666,1751.0,106.23403,49.286438,312.29703,0.0,37.82859325824214,0.18,20.0,0.009999999999999997,2.7777777777777777,64.7808,0.0823189,0.0,55.6998,0.0599042,0.0,41.3403,0.0595224,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawim/cwt/male/plots/compare_cdf_pdf_layer_31.jpg,57390260.0,1,GenGamma,,,
460,2,ravdess,1e5rawim,cwt,,normal_intensity,speech,1177774300.0,1085649200.0,1276238700.0,57824238.0,0.1,0.2,0.11,0.0,0.005939101315047,0.0323954377333863,0.0001785950202555,0.0315796708283622,1764.0,7.8881035,6.7814355,9.279733,1.0,0.0015339239936075007,0.08,0.2,4.5,27.5,10943.1,0.098109,0.0,9670.84,0.07338,0.0,7364.45,0.0708872,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawim/cwt/normal_intensity/plots/compare_cdf_pdf_layer_2.jpg,57824238.0,1,GenGamma,,,
461,5,ravdess,1e5rawim,cwt,,normal_intensity,speech,2880509200.0,2718592800.0,3046499000.0,57824238.0,0.2,0.7,0.22,0.5,56776.54450135199,0.0268984756793537,0.0001785950202555,0.0266803618675762,2646.0,2.9157014,2.5259113,3.3335457,0.0,0.002627786823190247,0.1,0.23,8.181818181818182,52.99999999999999,35763.6,0.0571231,0.0,30479.5,0.0329839,0.0,24849.3,0.0382091,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawim/cwt/normal_intensity/plots/compare_cdf_pdf_layer_5.jpg,57824238.0,1,GenGamma,,,
462,8,ravdess,1e5rawim,cwt,,normal_intensity,speech,1827356300.0,1720742100.0,1937364500.0,57824238.0,0.2,0.8,0.23,0.5,72231.53448887933,0.0196165897613573,0.0001785950202555,0.019446611523617,5022.0,3.3882952,2.9265642,3.872236,0.0,0.00216125614723233,0.1,0.24,8.26086956521739,52.0,28807.1,0.0509084,0.0,24805.7,0.0251387,0.0,20300.2,0.0306334,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawim/cwt/normal_intensity/plots/compare_cdf_pdf_layer_8.jpg,57824238.0,1,GenGamma,,,
463,11,ravdess,1e5rawim,cwt,,normal_intensity,speech,1390923600.0,1312384900.0,1470517000.0,57824238.0,0.2,0.2,0.22,0.0,82336.77013038255,0.0295788357024006,0.0001785950202555,0.0282833610033779,2232.0,2.917553,2.61294,3.2383475,1.0,0.0028693092007893014,0.1,0.22,6.363636363636362,38.99999999999999,21767.1,0.0723549,0.0,18747.1,0.0459805,0.0,14954.5,0.0489251,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawim/cwt/normal_intensity/plots/compare_cdf_pdf_layer_11.jpg,57824238.0,1,GenGamma,,,
464,14,ravdess,1e5rawim,cwt,,normal_intensity,speech,292119680.0,267472940.0,317873820.0,57824238.0,0.2,-0.4,0.2,-0.43,14984.694164125696,0.0179148443170505,0.0001785950202555,0.0166719728602927,6696.0,9.318104,8.03501,10.718221,0.0,0.0003342673367638131,0.17,0.22,4.545454545454546,7.647058823529411,7572.17,0.0753596,0.0,6534.18,0.0491567,0.0,5142.21,0.0509427,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawim/cwt/normal_intensity/plots/compare_cdf_pdf_layer_14.jpg,57824238.0,1,GenGamma,,,
465,18,ravdess,1e5rawim,cwt,,normal_intensity,speech,54150656.0,49803116.0,58887572.0,57824238.0,0.2,-0.1,0.25,-0.4,48122.21312221312,0.0149949051459708,0.0001785950202555,0.0133628010925092,10587.0,8.531016,6.306366,12.651335,1.0,0.002358566888113791,0.17,0.27,3.846153846153846,10.0,4010.0,0.0624713,0.0,3472.97,0.0360732,0.0,2731.27,0.0379269,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5rawim/cwt/normal_intensity/plots/compare_cdf_pdf_layer_18.jpg,57824238.0,1,GenGamma,,,
